age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39.0,technician,single,tertiary,no,393.0,no,no,cellular,26.0,mar,281.0,1.0,-1.0,0.0,unknown,yes
30.0,self-employed,single,tertiary,no,916.0,no,no,cellular,29.0,mar,92.0,2.0,90.0,2.0,success,yes
28.0,admin.,single,tertiary,no,832.0,no,no,telephone,29.0,mar,433.0,3.0,342.0,1.0,failure,yes
57.0,management,divorced,tertiary,no,3287.0,no,no,cellular,30.0,mar,277.0,2.0,337.0,1.0,success,yes
23.0,services,single,secondary,no,488.0,no,no,cellular,30.0,mar,236.0,1.0,92.0,2.0,other,yes
56.0,housemaid,single,tertiary,no,1947.0,no,no,unknown,30.0,mar,110.0,1.0,-1.0,0.0,unknown,yes
44.0,admin.,divorced,tertiary,no,558.0,yes,no,cellular,31.0,mar,262.0,2.0,-1.0,0.0,unknown,yes
80.0,retired,divorced,primary,no,235.0,no,no,cellular,31.0,mar,577.0,1.0,223.0,3.0,other,yes
47.0,management,married,tertiary,no,288.0,no,no,cellular,31.0,mar,193.0,1.0,181.0,1.0,success,yes
27.0,student,single,secondary,no,6036.0,no,no,cellular,31.0,mar,175.0,1.0,181.0,1.0,failure,yes
26.0,management,single,tertiary,no,3.0,yes,yes,cellular,1.0,apr,149.0,1.0,350.0,1.0,success,yes
50.0,technician,divorced,secondary,no,0.0,no,no,cellular,1.0,apr,280.0,1.0,184.0,3.0,success,yes
84.0,retired,married,secondary,no,81204.0,no,no,telephone,1.0,apr,390.0,1.0,94.0,3.0,success,yes
86.0,retired,married,primary,no,5236.0,no,no,telephone,1.0,apr,558.0,2.0,-1.0,0.0,unknown,yes
46.0,management,married,unknown,no,2466.0,no,no,telephone,1.0,apr,216.0,3.0,370.0,1.0,failure,yes
45.0,technician,married,secondary,no,1348.0,no,yes,cellular,1.0,apr,358.0,2.0,-1.0,0.0,unknown,yes
60.0,blue-collar,married,primary,no,7929.0,no,no,unknown,1.0,apr,111.0,1.0,-1.0,0.0,unknown,yes
47.0,admin.,married,secondary,no,70.0,yes,no,cellular,5.0,apr,144.0,4.0,374.0,2.0,success,yes
53.0,admin.,married,secondary,no,459.0,no,no,cellular,5.0,apr,558.0,1.0,-1.0,0.0,unknown,yes
19.0,student,single,secondary,no,394.0,no,no,cellular,5.0,apr,327.0,3.0,-1.0,0.0,unknown,yes
24.0,student,single,secondary,no,4126.0,no,no,cellular,5.0,apr,907.0,4.0,185.0,7.0,failure,yes
39.0,management,divorced,tertiary,no,224.0,no,no,cellular,5.0,apr,208.0,1.0,-1.0,0.0,unknown,yes
53.0,technician,married,tertiary,no,9001.0,no,no,cellular,5.0,apr,170.0,1.0,-1.0,0.0,unknown,yes
29.0,management,single,unknown,no,560.0,no,no,cellular,5.0,apr,459.0,1.0,307.0,1.0,failure,yes
30.0,management,married,tertiary,no,102.0,yes,no,cellular,5.0,apr,470.0,7.0,426.0,3.0,other,yes
32.0,management,single,secondary,no,1088.0,yes,no,cellular,6.0,apr,317.0,1.0,363.0,2.0,success,yes
33.0,self-employed,single,tertiary,no,562.0,yes,yes,cellular,6.0,apr,196.0,1.0,363.0,1.0,failure,yes
33.0,management,single,tertiary,no,718.0,yes,no,cellular,6.0,apr,122.0,1.0,98.0,2.0,success,yes
57.0,retired,married,unknown,no,230.0,no,no,cellular,6.0,apr,177.0,2.0,210.0,3.0,failure,yes
55.0,management,married,tertiary,no,3848.0,yes,no,cellular,8.0,apr,222.0,2.0,-1.0,0.0,unknown,yes
36.0,management,single,tertiary,no,579.0,no,no,unknown,12.0,apr,481.0,1.0,-1.0,0.0,unknown,yes
26.0,management,single,tertiary,no,1646.0,no,no,cellular,12.0,apr,524.0,4.0,206.0,5.0,success,yes
31.0,admin.,married,secondary,no,1229.0,no,no,cellular,12.0,apr,176.0,1.0,-1.0,0.0,unknown,yes
25.0,unemployed,single,primary,no,129.0,no,no,cellular,12.0,apr,176.0,3.0,-1.0,0.0,unknown,yes
49.0,admin.,married,secondary,no,197.0,yes,no,cellular,13.0,apr,223.0,1.0,182.0,2.0,failure,yes
30.0,management,single,tertiary,no,3779.0,no,no,cellular,13.0,apr,1093.0,1.0,-1.0,0.0,unknown,yes
32.0,management,single,tertiary,no,2016.0,no,no,cellular,13.0,apr,232.0,1.0,348.0,1.0,success,yes
36.0,management,single,tertiary,no,436.0,no,no,cellular,13.0,apr,567.0,1.0,595.0,2.0,failure,yes
38.0,management,married,tertiary,no,413.0,no,no,cellular,13.0,apr,240.0,1.0,179.0,2.0,failure,yes
45.0,blue-collar,single,primary,no,116.0,no,no,unknown,13.0,apr,122.0,1.0,-1.0,0.0,unknown,yes
36.0,management,single,unknown,no,62.0,no,no,cellular,13.0,apr,398.0,2.0,-1.0,0.0,unknown,yes
23.0,student,single,secondary,no,107.0,no,no,cellular,13.0,apr,256.0,5.0,181.0,2.0,success,yes
38.0,technician,married,secondary,no,497.0,no,no,unknown,14.0,apr,173.0,1.0,-1.0,0.0,unknown,yes
44.0,services,married,primary,no,2557.0,yes,no,cellular,14.0,apr,250.0,1.0,181.0,8.0,success,yes
35.0,management,single,tertiary,no,2646.0,no,no,cellular,14.0,apr,133.0,8.0,183.0,2.0,success,yes
75.0,retired,married,secondary,no,3771.0,no,no,telephone,15.0,apr,185.0,1.0,181.0,2.0,success,yes
26.0,technician,single,tertiary,no,1066.0,no,no,cellular,15.0,apr,200.0,1.0,-1.0,0.0,unknown,yes
59.0,technician,married,secondary,no,1.0,no,no,cellular,15.0,apr,159.0,2.0,378.0,3.0,failure,yes
30.0,management,single,tertiary,no,232.0,no,no,cellular,15.0,apr,141.0,1.0,-1.0,0.0,unknown,yes
36.0,blue-collar,married,primary,no,1177.0,no,no,cellular,15.0,apr,330.0,1.0,311.0,4.0,success,yes
39.0,technician,married,secondary,no,603.0,no,yes,cellular,15.0,apr,214.0,1.0,-1.0,0.0,unknown,yes
24.0,management,single,tertiary,no,736.0,yes,no,cellular,15.0,apr,442.0,2.0,246.0,2.0,other,yes
36.0,management,married,tertiary,no,-115.0,yes,no,cellular,16.0,apr,297.0,4.0,182.0,2.0,other,yes
22.0,management,single,tertiary,no,104.0,no,yes,cellular,16.0,apr,330.0,3.0,-1.0,0.0,unknown,yes
34.0,management,married,tertiary,no,589.0,no,no,cellular,19.0,apr,125.0,2.0,-1.0,0.0,unknown,yes
57.0,management,married,tertiary,no,2845.0,yes,no,telephone,19.0,apr,1143.0,5.0,-1.0,0.0,unknown,yes
30.0,student,single,tertiary,no,7529.0,no,no,cellular,20.0,apr,175.0,6.0,183.0,1.0,success,yes
38.0,blue-collar,divorced,secondary,no,0.0,yes,no,telephone,20.0,apr,162.0,1.0,181.0,5.0,success,yes
39.0,blue-collar,single,secondary,no,1672.0,yes,no,cellular,20.0,apr,462.0,1.0,648.0,1.0,failure,yes
38.0,technician,single,secondary,no,1711.0,no,no,cellular,20.0,apr,379.0,3.0,202.0,1.0,success,yes
24.0,admin.,single,secondary,no,1295.0,no,no,cellular,21.0,apr,476.0,1.0,-1.0,0.0,unknown,yes
30.0,student,single,secondary,no,2046.0,no,no,telephone,21.0,apr,595.0,3.0,254.0,1.0,failure,yes
29.0,blue-collar,single,tertiary,no,455.0,no,no,telephone,21.0,apr,403.0,1.0,-1.0,0.0,unknown,yes
25.0,student,single,unknown,no,722.0,no,no,telephone,21.0,apr,623.0,2.0,-1.0,0.0,unknown,yes
52.0,technician,married,secondary,no,371.0,yes,yes,cellular,21.0,apr,224.0,2.0,182.0,1.0,success,yes
62.0,management,married,tertiary,no,997.0,no,no,cellular,22.0,apr,554.0,1.0,304.0,2.0,success,yes
40.0,technician,married,tertiary,no,206.0,no,no,cellular,23.0,apr,499.0,6.0,185.0,4.0,success,yes
76.0,retired,married,secondary,no,820.0,no,no,telephone,23.0,apr,263.0,4.0,-1.0,0.0,unknown,yes
31.0,admin.,single,secondary,no,410.0,no,no,cellular,23.0,apr,342.0,1.0,-1.0,0.0,unknown,yes
42.0,self-employed,married,secondary,no,1216.0,yes,no,cellular,23.0,apr,296.0,1.0,521.0,1.0,failure,yes
43.0,technician,single,unknown,no,11115.0,no,no,cellular,23.0,apr,291.0,1.0,182.0,3.0,success,yes
73.0,retired,married,primary,no,796.0,no,no,cellular,23.0,apr,888.0,1.0,182.0,3.0,success,yes
41.0,management,divorced,tertiary,no,5037.0,no,no,cellular,23.0,apr,252.0,9.0,185.0,5.0,other,yes
77.0,management,married,unknown,no,1780.0,yes,no,cellular,23.0,apr,361.0,2.0,182.0,5.0,success,yes
46.0,admin.,divorced,primary,no,429.0,yes,no,cellular,26.0,apr,465.0,2.0,369.0,2.0,success,yes
35.0,technician,married,secondary,no,2779.0,no,no,cellular,26.0,apr,182.0,2.0,186.0,2.0,success,yes
26.0,management,single,tertiary,no,222.0,no,no,cellular,26.0,apr,192.0,1.0,334.0,1.0,failure,yes
45.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,26.0,apr,1472.0,1.0,192.0,4.0,failure,yes
29.0,management,single,tertiary,no,1445.0,no,no,cellular,26.0,apr,328.0,2.0,143.0,2.0,success,yes
30.0,technician,single,tertiary,no,655.0,no,no,cellular,26.0,apr,212.0,1.0,202.0,2.0,success,yes
26.0,unemployed,single,tertiary,no,77.0,no,no,cellular,26.0,apr,175.0,1.0,-1.0,0.0,unknown,yes
63.0,blue-collar,married,primary,no,115.0,no,no,telephone,27.0,apr,325.0,1.0,180.0,7.0,failure,yes
37.0,unemployed,single,secondary,no,2722.0,no,no,telephone,27.0,apr,426.0,2.0,179.0,3.0,other,yes
26.0,management,single,tertiary,no,1438.0,no,no,cellular,27.0,apr,321.0,1.0,449.0,1.0,other,yes
54.0,admin.,married,unknown,no,140.0,no,no,telephone,27.0,apr,473.0,2.0,182.0,2.0,failure,yes
30.0,admin.,single,secondary,no,915.0,yes,no,unknown,27.0,apr,370.0,1.0,-1.0,0.0,unknown,yes
61.0,retired,married,secondary,no,1058.0,no,no,cellular,27.0,apr,159.0,3.0,-1.0,0.0,unknown,yes
69.0,retired,married,secondary,no,0.0,no,no,cellular,28.0,apr,184.0,2.0,126.0,2.0,other,yes
76.0,self-employed,married,unknown,no,4984.0,no,no,telephone,28.0,apr,403.0,1.0,182.0,1.0,success,yes
30.0,management,single,tertiary,no,697.0,no,no,cellular,28.0,apr,545.0,2.0,181.0,8.0,success,yes
64.0,retired,married,secondary,no,4787.0,no,no,cellular,28.0,apr,392.0,1.0,182.0,1.0,success,yes
55.0,housemaid,married,secondary,no,962.0,yes,no,cellular,28.0,apr,623.0,1.0,181.0,3.0,success,yes
29.0,management,single,tertiary,no,2955.0,no,no,cellular,29.0,apr,226.0,2.0,-1.0,0.0,unknown,yes
41.0,unemployed,married,tertiary,no,0.0,no,no,cellular,29.0,apr,882.0,1.0,181.0,3.0,success,yes
63.0,retired,married,primary,no,12067.0,no,no,telephone,29.0,apr,660.0,1.0,191.0,1.0,failure,yes
45.0,admin.,married,secondary,no,3006.0,no,no,cellular,29.0,apr,388.0,2.0,-1.0,0.0,unknown,yes
32.0,technician,single,tertiary,no,388.0,no,no,cellular,29.0,apr,250.0,3.0,-1.0,0.0,unknown,yes
41.0,self-employed,married,tertiary,no,0.0,yes,no,telephone,29.0,apr,395.0,3.0,426.0,1.0,other,yes
37.0,management,married,secondary,no,565.0,no,no,cellular,29.0,apr,449.0,1.0,398.0,1.0,success,yes
19.0,student,single,secondary,no,329.0,no,no,cellular,30.0,apr,169.0,1.0,190.0,2.0,success,yes
61.0,retired,divorced,secondary,no,4243.0,no,no,cellular,30.0,apr,315.0,1.0,182.0,2.0,success,yes
40.0,unemployed,single,tertiary,no,72.0,no,no,cellular,30.0,apr,463.0,1.0,-1.0,0.0,unknown,yes
30.0,management,married,tertiary,no,4328.0,no,no,cellular,30.0,apr,262.0,3.0,189.0,11.0,other,yes
54.0,technician,married,tertiary,no,395.0,no,no,cellular,30.0,apr,183.0,1.0,183.0,2.0,success,yes
49.0,admin.,married,secondary,no,0.0,no,no,cellular,30.0,apr,551.0,1.0,-1.0,0.0,unknown,yes
45.0,admin.,married,secondary,no,205.0,no,no,cellular,4.0,may,552.0,1.0,90.0,2.0,success,yes
48.0,blue-collar,married,secondary,no,1730.0,yes,no,cellular,4.0,may,361.0,1.0,89.0,3.0,success,yes
60.0,blue-collar,married,primary,no,5.0,no,no,cellular,4.0,may,494.0,1.0,95.0,2.0,success,yes
34.0,unemployed,single,secondary,no,1965.0,no,no,telephone,4.0,may,714.0,1.0,-1.0,0.0,unknown,yes
29.0,housemaid,single,tertiary,no,19.0,no,no,cellular,4.0,may,268.0,1.0,88.0,4.0,success,yes
77.0,retired,married,tertiary,no,7802.0,no,no,telephone,4.0,may,421.0,1.0,92.0,2.0,success,yes
64.0,management,married,unknown,no,2352.0,no,no,cellular,4.0,may,153.0,2.0,182.0,11.0,success,yes
80.0,retired,married,primary,no,155.0,no,no,telephone,4.0,may,209.0,1.0,53.0,3.0,success,yes
26.0,technician,single,tertiary,no,401.0,no,no,cellular,5.0,may,188.0,2.0,-1.0,0.0,unknown,yes
33.0,admin.,married,tertiary,no,79.0,yes,no,cellular,5.0,may,389.0,1.0,195.0,4.0,success,yes
41.0,technician,single,tertiary,no,1646.0,yes,no,cellular,5.0,may,258.0,1.0,90.0,7.0,success,yes
28.0,management,single,tertiary,no,437.0,no,no,cellular,5.0,may,338.0,1.0,-1.0,0.0,unknown,yes
74.0,retired,married,secondary,no,935.0,no,no,cellular,5.0,may,226.0,1.0,99.0,2.0,failure,yes
29.0,student,single,unknown,no,2929.0,no,no,cellular,5.0,may,232.0,1.0,89.0,4.0,other,yes
72.0,retired,married,primary,no,2304.0,no,no,telephone,5.0,may,510.0,4.0,-1.0,0.0,unknown,yes
18.0,student,single,unknown,no,348.0,no,no,cellular,5.0,may,443.0,4.0,-1.0,0.0,unknown,yes
46.0,blue-collar,married,secondary,no,640.0,yes,no,cellular,6.0,may,246.0,1.0,55.0,5.0,success,yes
37.0,technician,married,tertiary,no,88.0,no,no,cellular,6.0,may,195.0,1.0,90.0,3.0,other,yes
37.0,management,married,tertiary,no,2283.0,no,no,cellular,6.0,may,243.0,2.0,98.0,2.0,failure,yes
32.0,technician,married,secondary,no,473.0,no,yes,cellular,7.0,may,292.0,3.0,-1.0,0.0,unknown,yes
51.0,technician,married,tertiary,no,0.0,no,no,cellular,7.0,may,662.0,2.0,66.0,2.0,success,yes
77.0,unknown,married,unknown,no,397.0,no,no,telephone,7.0,may,300.0,3.0,-1.0,0.0,unknown,yes
35.0,management,married,tertiary,no,62.0,no,no,cellular,7.0,may,226.0,2.0,88.0,4.0,success,yes
53.0,management,married,tertiary,no,3634.0,no,no,cellular,7.0,may,211.0,4.0,88.0,8.0,success,yes
46.0,management,married,tertiary,no,273.0,yes,no,cellular,10.0,may,583.0,6.0,53.0,6.0,success,yes
78.0,retired,divorced,secondary,no,3417.0,no,no,cellular,12.0,may,309.0,1.0,181.0,1.0,success,yes
54.0,management,married,tertiary,no,1624.0,no,no,cellular,12.0,may,166.0,3.0,182.0,10.0,success,yes
23.0,student,single,unknown,no,2530.0,no,no,cellular,12.0,may,411.0,1.0,-1.0,0.0,unknown,yes
34.0,technician,single,tertiary,no,2838.0,yes,no,cellular,13.0,may,620.0,3.0,-1.0,0.0,unknown,yes
32.0,unemployed,single,secondary,no,1026.0,yes,no,cellular,13.0,may,289.0,1.0,-1.0,0.0,unknown,yes
54.0,unknown,married,secondary,no,2206.0,no,no,cellular,13.0,may,260.0,1.0,91.0,4.0,success,yes
40.0,admin.,married,secondary,no,260.0,yes,no,cellular,13.0,may,306.0,1.0,181.0,5.0,success,yes
63.0,retired,divorced,tertiary,no,0.0,no,no,cellular,13.0,may,263.0,1.0,181.0,2.0,success,yes
37.0,management,married,tertiary,no,2987.0,yes,no,cellular,13.0,may,216.0,1.0,87.0,10.0,success,yes
48.0,blue-collar,married,secondary,no,1230.0,yes,no,cellular,13.0,may,328.0,2.0,182.0,3.0,success,yes
28.0,technician,single,secondary,no,2335.0,no,no,cellular,13.0,may,624.0,1.0,-1.0,0.0,unknown,yes
35.0,management,married,tertiary,no,8000.0,no,no,cellular,13.0,may,331.0,1.0,90.0,3.0,success,yes
68.0,retired,married,secondary,no,1146.0,no,no,cellular,13.0,may,356.0,1.0,71.0,5.0,success,yes
53.0,blue-collar,single,secondary,no,1004.0,no,no,cellular,13.0,may,393.0,1.0,84.0,1.0,other,yes
37.0,technician,single,tertiary,no,197.0,no,no,cellular,13.0,may,234.0,1.0,87.0,3.0,success,yes
58.0,admin.,married,secondary,no,169.0,no,no,cellular,13.0,may,336.0,3.0,87.0,5.0,success,yes
37.0,management,married,tertiary,no,393.0,yes,no,cellular,14.0,may,567.0,3.0,275.0,4.0,failure,yes
37.0,admin.,married,tertiary,no,29.0,no,no,cellular,14.0,may,404.0,2.0,183.0,2.0,other,yes
34.0,admin.,married,secondary,no,920.0,no,no,cellular,14.0,may,526.0,3.0,179.0,3.0,success,yes
50.0,admin.,married,secondary,no,3608.0,yes,no,cellular,14.0,may,196.0,8.0,182.0,4.0,success,yes
56.0,management,married,primary,no,870.0,no,no,cellular,14.0,may,220.0,1.0,179.0,1.0,success,yes
57.0,retired,married,primary,no,9367.0,no,no,cellular,14.0,may,700.0,4.0,92.0,7.0,success,yes
29.0,unemployed,single,primary,no,1374.0,no,no,cellular,14.0,may,1205.0,2.0,178.0,7.0,success,yes
75.0,retired,married,tertiary,no,6027.0,no,no,cellular,14.0,may,809.0,1.0,179.0,4.0,success,yes
24.0,management,single,tertiary,no,1.0,no,no,cellular,14.0,may,396.0,5.0,-1.0,0.0,unknown,yes
46.0,management,married,tertiary,no,349.0,no,no,cellular,14.0,may,466.0,4.0,88.0,3.0,success,yes
27.0,student,single,tertiary,no,39.0,no,no,cellular,17.0,may,379.0,1.0,258.0,10.0,other,yes
52.0,management,married,tertiary,no,583.0,no,no,cellular,17.0,may,376.0,1.0,181.0,3.0,success,yes
38.0,management,married,tertiary,no,1276.0,no,no,cellular,17.0,may,272.0,2.0,182.0,3.0,success,yes
33.0,management,single,tertiary,no,2364.0,no,no,cellular,17.0,may,508.0,1.0,-1.0,0.0,unknown,yes
53.0,admin.,married,secondary,no,53.0,yes,no,cellular,18.0,may,387.0,1.0,-1.0,0.0,unknown,yes
64.0,retired,married,secondary,no,1612.0,no,no,cellular,18.0,may,336.0,1.0,89.0,5.0,failure,yes
84.0,retired,divorced,primary,no,639.0,no,no,telephone,18.0,may,353.0,3.0,-1.0,0.0,unknown,yes
62.0,retired,married,secondary,no,3114.0,no,no,cellular,18.0,may,243.0,2.0,186.0,1.0,success,yes
41.0,admin.,married,tertiary,no,1.0,yes,no,telephone,18.0,may,327.0,2.0,361.0,3.0,failure,yes
29.0,admin.,single,secondary,no,1070.0,yes,no,unknown,19.0,may,30.0,1.0,357.0,1.0,other,yes
53.0,technician,married,secondary,no,195.0,yes,no,cellular,19.0,may,472.0,1.0,90.0,6.0,success,yes
30.0,technician,single,secondary,no,3144.0,no,no,cellular,19.0,may,212.0,2.0,-1.0,0.0,unknown,yes
78.0,retired,married,unknown,no,3208.0,no,no,telephone,20.0,may,351.0,3.0,-1.0,0.0,unknown,yes
47.0,blue-collar,married,secondary,no,1568.0,yes,no,cellular,21.0,may,226.0,3.0,91.0,8.0,success,yes
61.0,technician,married,secondary,no,1191.0,no,no,cellular,21.0,may,214.0,4.0,-1.0,0.0,unknown,yes
46.0,self-employed,married,secondary,no,706.0,no,no,cellular,21.0,may,588.0,1.0,386.0,3.0,failure,yes
31.0,unemployed,single,secondary,no,2616.0,no,no,cellular,21.0,may,374.0,1.0,185.0,2.0,other,yes
21.0,student,single,secondary,no,215.0,no,no,cellular,24.0,may,382.0,1.0,89.0,7.0,success,yes
71.0,retired,married,primary,no,3230.0,no,no,cellular,24.0,may,341.0,2.0,133.0,3.0,failure,yes
52.0,admin.,single,secondary,no,726.0,yes,no,cellular,24.0,may,699.0,1.0,378.0,9.0,failure,yes
25.0,student,single,secondary,no,3713.0,no,no,cellular,24.0,may,323.0,2.0,353.0,3.0,other,yes
60.0,technician,married,secondary,no,0.0,no,no,cellular,25.0,may,641.0,4.0,-1.0,0.0,unknown,yes
30.0,admin.,single,secondary,no,265.0,yes,no,cellular,25.0,may,681.0,1.0,181.0,2.0,success,yes
29.0,unemployed,single,tertiary,no,70.0,no,no,cellular,25.0,may,393.0,1.0,-1.0,0.0,unknown,yes
52.0,management,married,tertiary,no,388.0,no,no,cellular,25.0,may,272.0,1.0,-1.0,0.0,unknown,yes
59.0,management,married,primary,no,1727.0,no,no,telephone,25.0,may,500.0,4.0,358.0,2.0,failure,yes
38.0,technician,married,secondary,no,205.0,no,no,cellular,26.0,may,332.0,1.0,-1.0,0.0,unknown,yes
33.0,services,single,secondary,no,2881.0,no,no,cellular,26.0,may,289.0,1.0,328.0,1.0,success,yes
31.0,technician,single,secondary,no,846.0,no,no,cellular,26.0,may,405.0,3.0,205.0,2.0,failure,yes
40.0,technician,married,secondary,no,2266.0,no,no,cellular,26.0,may,175.0,3.0,89.0,7.0,other,yes
28.0,technician,married,secondary,no,742.0,no,no,cellular,26.0,may,236.0,1.0,-1.0,0.0,unknown,yes
66.0,management,married,unknown,no,2149.0,yes,no,cellular,26.0,may,135.0,2.0,90.0,11.0,success,yes
32.0,admin.,single,secondary,no,344.0,no,no,cellular,26.0,may,530.0,2.0,-1.0,0.0,unknown,yes
67.0,retired,married,primary,no,1430.0,no,no,telephone,26.0,may,283.0,2.0,135.0,5.0,success,yes
39.0,unemployed,divorced,secondary,no,265.0,yes,no,unknown,27.0,may,93.0,1.0,555.0,2.0,other,yes
46.0,housemaid,married,secondary,no,38.0,no,no,cellular,27.0,may,181.0,3.0,183.0,1.0,success,yes
54.0,retired,married,secondary,no,3538.0,no,no,cellular,27.0,may,820.0,1.0,-1.0,0.0,unknown,yes
47.0,services,divorced,unknown,no,973.0,no,no,cellular,27.0,may,489.0,1.0,479.0,1.0,failure,yes
45.0,technician,married,secondary,no,1831.0,no,no,cellular,27.0,may,275.0,2.0,-1.0,0.0,unknown,yes
63.0,blue-collar,married,secondary,no,641.0,no,no,cellular,27.0,may,417.0,2.0,-1.0,0.0,unknown,yes
60.0,unemployed,married,secondary,no,1047.0,no,no,cellular,27.0,may,173.0,3.0,279.0,4.0,success,yes
29.0,management,married,tertiary,no,8103.0,no,no,cellular,28.0,may,473.0,3.0,-1.0,0.0,unknown,yes
33.0,services,single,unknown,no,523.0,yes,no,unknown,28.0,may,86.0,1.0,-1.0,0.0,unknown,yes
48.0,housemaid,married,secondary,no,0.0,no,no,cellular,28.0,may,270.0,5.0,-1.0,0.0,unknown,yes
26.0,technician,single,tertiary,no,515.0,no,no,cellular,31.0,may,775.0,1.0,-1.0,0.0,unknown,yes
55.0,admin.,married,secondary,no,8304.0,no,no,cellular,1.0,jun,201.0,1.0,-1.0,0.0,unknown,yes
36.0,technician,married,secondary,no,1368.0,no,no,cellular,1.0,jun,516.0,1.0,292.0,5.0,failure,yes
33.0,admin.,single,tertiary,no,272.0,yes,no,cellular,1.0,jun,326.0,1.0,237.0,2.0,failure,yes
28.0,blue-collar,single,secondary,no,-46.0,yes,no,cellular,1.0,jun,154.0,2.0,91.0,12.0,success,yes
28.0,services,single,secondary,no,168.0,no,no,cellular,1.0,jun,347.0,3.0,140.0,2.0,success,yes
31.0,management,single,tertiary,no,515.0,no,no,cellular,1.0,jun,296.0,5.0,-1.0,0.0,unknown,yes
28.0,management,single,tertiary,no,223.0,yes,no,cellular,1.0,jun,303.0,1.0,278.0,3.0,success,yes
49.0,admin.,single,tertiary,no,228.0,yes,no,cellular,2.0,jun,407.0,1.0,92.0,1.0,success,yes
27.0,blue-collar,single,tertiary,no,644.0,no,no,cellular,2.0,jun,657.0,1.0,182.0,1.0,success,yes
28.0,admin.,married,secondary,no,330.0,no,no,cellular,2.0,jun,226.0,2.0,182.0,4.0,success,yes
30.0,technician,single,secondary,no,1165.0,no,no,cellular,4.0,jun,204.0,2.0,183.0,3.0,success,yes
38.0,admin.,married,secondary,no,0.0,yes,no,cellular,8.0,jun,187.0,1.0,181.0,2.0,success,yes
36.0,technician,divorced,secondary,no,2823.0,yes,no,cellular,8.0,jun,215.0,1.0,371.0,6.0,failure,yes
63.0,retired,divorced,secondary,no,1490.0,no,no,cellular,8.0,jun,506.0,1.0,-1.0,0.0,unknown,yes
63.0,retired,married,primary,no,48.0,no,no,cellular,9.0,jun,251.0,1.0,-1.0,0.0,unknown,yes
28.0,management,single,tertiary,no,187.0,no,no,cellular,9.0,jun,206.0,1.0,92.0,1.0,success,yes
39.0,blue-collar,married,secondary,no,276.0,no,no,cellular,9.0,jun,334.0,2.0,-1.0,0.0,unknown,yes
31.0,management,single,tertiary,no,147.0,no,no,cellular,9.0,jun,163.0,2.0,92.0,3.0,success,yes
39.0,services,married,secondary,no,323.0,no,no,cellular,9.0,jun,874.0,2.0,188.0,6.0,failure,yes
30.0,blue-collar,single,secondary,no,799.0,no,no,unknown,13.0,jun,674.0,1.0,-1.0,0.0,unknown,yes
67.0,retired,married,unknown,no,2540.0,no,no,telephone,14.0,jun,278.0,5.0,116.0,4.0,other,yes
29.0,blue-collar,single,secondary,no,322.0,no,no,unknown,14.0,jun,434.0,1.0,96.0,6.0,other,yes
36.0,management,married,tertiary,no,495.0,no,no,cellular,14.0,jun,187.0,1.0,94.0,9.0,success,yes
30.0,technician,single,secondary,no,2371.0,no,no,cellular,14.0,jun,661.0,1.0,384.0,2.0,other,yes
