marital,education,balance,housing,loan,duration,campaign,previous,poutcome,deposit
married,tertiary,2845.0,yes,no,1143.0,5.0,0.0,unknown,yes
single,tertiary,7529.0,no,no,175.0,6.0,1.0,success,yes
divorced,secondary,309.0,no,no,167.0,1.0,3.0,success,yes
divorced,secondary,0.0,yes,no,162.0,1.0,5.0,success,yes
single,secondary,1672.0,yes,no,462.0,1.0,1.0,failure,yes
single,secondary,1711.0,no,no,379.0,3.0,1.0,success,yes
single,secondary,1295.0,no,no,476.0,1.0,0.0,unknown,yes
single,secondary,2046.0,no,no,595.0,3.0,1.0,failure,yes
single,tertiary,455.0,no,no,403.0,1.0,0.0,unknown,yes
single,unknown,722.0,no,no,623.0,2.0,0.0,unknown,yes
married,secondary,371.0,yes,yes,224.0,2.0,1.0,success,yes
married,tertiary,997.0,no,no,554.0,1.0,2.0,success,yes
married,tertiary,206.0,no,no,499.0,6.0,4.0,success,yes
married,secondary,820.0,no,no,263.0,4.0,0.0,unknown,yes
single,secondary,410.0,no,no,342.0,1.0,0.0,unknown,yes
married,secondary,1216.0,yes,no,296.0,1.0,1.0,failure,yes
single,unknown,11115.0,no,no,291.0,1.0,3.0,success,yes
married,primary,796.0,no,no,888.0,1.0,3.0,success,yes
divorced,tertiary,5037.0,no,no,252.0,9.0,5.0,unknown,yes
married,unknown,1780.0,yes,no,361.0,2.0,5.0,success,yes
divorced,primary,429.0,yes,no,465.0,2.0,2.0,success,yes
married,secondary,2779.0,no,no,182.0,2.0,2.0,success,yes
single,tertiary,222.0,no,no,192.0,1.0,1.0,failure,yes
single,secondary,0.0,yes,no,1472.0,1.0,4.0,failure,yes
single,tertiary,1445.0,no,no,328.0,2.0,2.0,success,yes
single,tertiary,655.0,no,no,212.0,1.0,2.0,success,yes
single,tertiary,77.0,no,no,175.0,1.0,0.0,unknown,yes
single,secondary,2722.0,no,no,426.0,2.0,3.0,unknown,yes
single,tertiary,1438.0,no,no,321.0,1.0,1.0,unknown,yes
married,unknown,140.0,no,no,473.0,2.0,2.0,failure,yes
single,secondary,915.0,yes,no,370.0,1.0,0.0,unknown,yes
married,secondary,1058.0,no,no,159.0,3.0,0.0,unknown,yes
married,secondary,0.0,no,no,184.0,2.0,2.0,unknown,yes
married,unknown,4984.0,no,no,403.0,1.0,1.0,success,yes
single,tertiary,697.0,no,no,545.0,2.0,8.0,success,yes
married,secondary,4787.0,no,no,392.0,1.0,1.0,success,yes
married,secondary,962.0,yes,no,623.0,1.0,3.0,success,yes
married,tertiary,1320.0,no,no,387.0,2.0,0.0,unknown,yes
married,tertiary,0.0,no,no,882.0,1.0,3.0,success,yes
married,primary,12067.0,no,no,660.0,1.0,1.0,failure,yes
married,secondary,3006.0,no,no,388.0,2.0,0.0,unknown,yes
single,tertiary,388.0,no,no,250.0,3.0,0.0,unknown,yes
married,tertiary,0.0,yes,no,395.0,3.0,1.0,unknown,yes
married,secondary,565.0,no,no,449.0,1.0,1.0,success,yes
single,secondary,329.0,no,no,169.0,1.0,2.0,success,yes
divorced,secondary,4243.0,no,no,315.0,1.0,2.0,success,yes
single,tertiary,72.0,no,no,463.0,1.0,0.0,unknown,yes
married,tertiary,4328.0,no,no,262.0,3.0,11.0,unknown,yes
married,tertiary,395.0,no,no,183.0,1.0,2.0,success,yes
married,secondary,0.0,no,no,551.0,1.0,0.0,unknown,yes
married,secondary,1730.0,yes,no,361.0,1.0,3.0,success,yes
married,primary,5.0,no,no,494.0,1.0,2.0,success,yes
single,secondary,1965.0,no,no,714.0,1.0,0.0,unknown,yes
single,tertiary,19.0,no,no,268.0,1.0,4.0,success,yes
married,tertiary,7802.0,no,no,421.0,1.0,2.0,success,yes
married,unknown,2352.0,no,no,153.0,2.0,11.0,success,yes
married,primary,155.0,no,no,209.0,1.0,3.0,success,yes
single,tertiary,401.0,no,no,188.0,2.0,0.0,unknown,yes
married,tertiary,79.0,yes,no,389.0,1.0,4.0,success,yes
single,tertiary,1646.0,yes,no,258.0,1.0,7.0,success,yes
single,tertiary,437.0,no,no,338.0,1.0,0.0,unknown,yes
married,secondary,935.0,no,no,226.0,1.0,2.0,failure,yes
single,unknown,2929.0,no,no,232.0,1.0,4.0,unknown,yes
married,primary,2304.0,no,no,510.0,4.0,0.0,unknown,yes
single,unknown,348.0,no,no,443.0,4.0,0.0,unknown,yes
married,secondary,640.0,yes,no,246.0,1.0,5.0,success,yes
married,tertiary,88.0,no,no,195.0,1.0,3.0,unknown,yes
married,tertiary,2283.0,no,no,243.0,2.0,2.0,failure,yes
married,secondary,473.0,no,yes,292.0,3.0,0.0,unknown,yes
married,tertiary,0.0,no,no,662.0,2.0,2.0,success,yes
married,unknown,397.0,no,no,300.0,3.0,0.0,unknown,yes
married,tertiary,62.0,no,no,226.0,2.0,4.0,success,yes
married,tertiary,273.0,yes,no,583.0,6.0,6.0,success,yes
divorced,secondary,3417.0,no,no,309.0,1.0,1.0,success,yes
married,secondary,133.0,no,no,171.0,2.0,3.0,success,yes
married,tertiary,1624.0,no,no,166.0,3.0,10.0,success,yes
married,secondary,386.0,no,no,317.0,1.0,5.0,success,yes
single,unknown,2530.0,no,no,411.0,1.0,0.0,unknown,yes
single,tertiary,2838.0,yes,no,620.0,3.0,0.0,unknown,yes
single,secondary,1026.0,yes,no,289.0,1.0,0.0,unknown,yes
married,secondary,2206.0,no,no,260.0,1.0,4.0,success,yes
married,secondary,260.0,yes,no,306.0,1.0,5.0,success,yes
divorced,tertiary,0.0,no,no,263.0,1.0,2.0,success,yes
married,tertiary,2987.0,yes,no,216.0,1.0,10.0,success,yes
married,secondary,1230.0,yes,no,328.0,2.0,3.0,success,yes
single,secondary,2335.0,no,no,624.0,1.0,0.0,unknown,yes
married,tertiary,8000.0,no,no,331.0,1.0,3.0,success,yes
single,tertiary,-27.0,no,no,270.0,1.0,0.0,unknown,yes
married,secondary,1146.0,no,no,356.0,1.0,5.0,success,yes
single,secondary,1004.0,no,no,393.0,1.0,1.0,unknown,yes
single,tertiary,197.0,no,no,234.0,1.0,3.0,success,yes
married,secondary,169.0,no,no,336.0,3.0,5.0,success,yes
married,tertiary,393.0,yes,no,567.0,3.0,4.0,failure,yes
married,tertiary,29.0,no,no,404.0,2.0,2.0,unknown,yes
married,secondary,920.0,no,no,526.0,3.0,3.0,success,yes
married,secondary,3608.0,yes,no,196.0,8.0,4.0,success,yes
married,primary,870.0,no,no,220.0,1.0,1.0,success,yes
married,primary,9367.0,no,no,700.0,4.0,7.0,success,yes
single,primary,1374.0,no,no,1205.0,2.0,7.0,success,yes
married,tertiary,6027.0,no,no,809.0,1.0,4.0,success,yes
single,tertiary,1.0,no,no,396.0,5.0,0.0,unknown,yes
married,tertiary,349.0,no,no,466.0,4.0,3.0,success,yes
single,tertiary,39.0,no,no,379.0,1.0,10.0,unknown,yes
married,tertiary,583.0,no,no,376.0,1.0,3.0,success,yes
married,tertiary,1276.0,no,no,272.0,2.0,3.0,success,yes
single,tertiary,2364.0,no,no,508.0,1.0,0.0,unknown,yes
married,secondary,53.0,yes,no,387.0,1.0,0.0,unknown,yes
married,secondary,1612.0,no,no,336.0,1.0,5.0,failure,yes
divorced,primary,639.0,no,no,353.0,3.0,0.0,unknown,yes
married,secondary,3114.0,no,no,243.0,2.0,1.0,success,yes
married,tertiary,1.0,yes,no,327.0,2.0,3.0,failure,yes
single,secondary,1070.0,yes,no,30.0,1.0,1.0,unknown,yes
married,secondary,195.0,yes,no,472.0,1.0,6.0,success,yes
single,secondary,3144.0,no,no,212.0,2.0,0.0,unknown,yes
married,tertiary,3236.0,no,no,291.0,2.0,5.0,unknown,yes
married,unknown,3208.0,no,no,351.0,3.0,0.0,unknown,yes
married,secondary,1568.0,yes,no,226.0,3.0,8.0,success,yes
married,secondary,1191.0,no,no,214.0,4.0,0.0,unknown,yes
married,secondary,706.0,no,no,588.0,1.0,3.0,failure,yes
single,secondary,2616.0,no,no,374.0,1.0,2.0,unknown,yes
single,secondary,215.0,no,no,382.0,1.0,7.0,success,yes
married,primary,3230.0,no,no,341.0,2.0,3.0,failure,yes
single,secondary,726.0,yes,no,699.0,1.0,9.0,failure,yes
single,secondary,3713.0,no,no,323.0,2.0,3.0,unknown,yes
married,secondary,0.0,no,no,641.0,4.0,0.0,unknown,yes
single,secondary,265.0,yes,no,681.0,1.0,2.0,success,yes
single,tertiary,70.0,no,no,393.0,1.0,0.0,unknown,yes
married,tertiary,388.0,no,no,272.0,1.0,0.0,unknown,yes
married,primary,1727.0,no,no,500.0,4.0,2.0,failure,yes
married,secondary,205.0,no,no,332.0,1.0,0.0,unknown,yes
single,secondary,2881.0,no,no,289.0,1.0,1.0,success,yes
single,secondary,846.0,no,no,405.0,3.0,2.0,failure,yes
married,secondary,2266.0,no,no,175.0,3.0,7.0,unknown,yes
married,secondary,742.0,no,no,236.0,1.0,0.0,unknown,yes
married,unknown,2149.0,yes,no,135.0,2.0,11.0,success,yes
divorced,secondary,265.0,yes,no,93.0,1.0,2.0,unknown,yes
married,secondary,38.0,no,no,181.0,3.0,1.0,success,yes
married,secondary,3538.0,no,no,820.0,1.0,0.0,unknown,yes
divorced,unknown,973.0,no,no,489.0,1.0,1.0,failure,yes
married,secondary,1831.0,no,no,275.0,2.0,0.0,unknown,yes
married,secondary,641.0,no,no,417.0,2.0,0.0,unknown,yes
married,secondary,1047.0,no,no,173.0,3.0,4.0,success,yes
married,tertiary,8103.0,no,no,473.0,3.0,0.0,unknown,yes
single,unknown,523.0,yes,no,86.0,1.0,0.0,unknown,yes
married,secondary,0.0,no,no,270.0,5.0,0.0,unknown,yes
single,tertiary,515.0,no,no,775.0,1.0,0.0,unknown,yes
married,secondary,8304.0,no,no,201.0,1.0,0.0,unknown,yes
married,secondary,1368.0,no,no,516.0,1.0,5.0,failure,yes
single,tertiary,272.0,yes,no,326.0,1.0,2.0,failure,yes
single,secondary,-46.0,yes,no,154.0,2.0,12.0,success,yes
single,secondary,168.0,no,no,347.0,3.0,2.0,success,yes
single,tertiary,515.0,no,no,296.0,5.0,0.0,unknown,yes
single,tertiary,223.0,yes,no,303.0,1.0,3.0,success,yes
single,tertiary,228.0,yes,no,407.0,1.0,1.0,success,yes
single,tertiary,644.0,no,no,657.0,1.0,1.0,success,yes
married,secondary,330.0,no,no,226.0,2.0,4.0,success,yes
married,secondary,952.0,no,no,310.0,1.0,0.0,unknown,yes
single,secondary,1165.0,no,no,204.0,2.0,3.0,success,yes
married,secondary,0.0,yes,no,187.0,1.0,2.0,success,yes
divorced,secondary,2823.0,yes,no,215.0,1.0,6.0,failure,yes
divorced,secondary,1490.0,no,no,506.0,1.0,0.0,unknown,yes
married,primary,48.0,no,no,251.0,1.0,0.0,unknown,yes
single,tertiary,187.0,no,no,206.0,1.0,1.0,success,yes
married,secondary,276.0,no,no,334.0,2.0,0.0,unknown,yes
single,tertiary,147.0,no,no,163.0,2.0,3.0,success,yes
married,secondary,323.0,no,no,874.0,2.0,6.0,failure,yes
single,secondary,799.0,no,no,674.0,1.0,0.0,unknown,yes
married,unknown,2540.0,no,no,278.0,5.0,4.0,unknown,yes
single,secondary,322.0,no,no,434.0,1.0,6.0,unknown,yes
married,tertiary,495.0,no,no,187.0,1.0,9.0,success,yes
single,unknown,358.0,no,no,245.0,1.0,1.0,unknown,yes
single,secondary,2371.0,no,no,661.0,1.0,2.0,unknown,yes
single,unknown,53.0,no,no,270.0,1.0,0.0,unknown,yes
single,unknown,861.0,no,no,212.0,4.0,0.0,unknown,yes
married,secondary,602.0,no,no,458.0,1.0,8.0,success,yes
married,secondary,4041.0,no,no,713.0,2.0,0.0,unknown,yes
divorced,primary,275.0,no,no,293.0,1.0,1.0,success,yes
single,tertiary,12.0,no,no,563.0,1.0,10.0,failure,yes
married,primary,1742.0,no,no,167.0,2.0,6.0,unknown,yes
single,tertiary,46.0,yes,no,485.0,2.0,0.0,unknown,yes
divorced,primary,2027.0,no,no,619.0,2.0,2.0,success,yes
married,tertiary,3221.0,no,no,379.0,2.0,13.0,unknown,yes
single,tertiary,1720.0,no,no,910.0,1.0,3.0,success,yes
single,tertiary,2033.0,no,no,243.0,5.0,2.0,success,yes
married,secondary,3189.0,no,no,208.0,1.0,0.0,unknown,yes
divorced,tertiary,2946.0,no,no,605.0,3.0,0.0,unknown,yes
married,primary,1230.0,no,no,288.0,6.0,3.0,success,yes
single,tertiary,572.0,no,no,339.0,3.0,2.0,success,yes
single,secondary,1435.0,no,no,383.0,1.0,19.0,unknown,yes
single,secondary,403.0,no,no,247.0,1.0,0.0,unknown,yes
married,tertiary,1071.0,no,no,169.0,1.0,0.0,unknown,yes
married,tertiary,3301.0,yes,no,485.0,2.0,4.0,failure,yes
married,secondary,1723.0,no,no,176.0,2.0,7.0,failure,yes
single,tertiary,705.0,no,no,544.0,1.0,0.0,unknown,yes
married,secondary,955.0,no,yes,301.0,2.0,4.0,success,yes
single,secondary,303.0,no,no,252.0,1.0,1.0,success,yes
divorced,tertiary,3287.0,no,no,867.0,1.0,3.0,success,yes
divorced,primary,109.0,no,no,706.0,1.0,2.0,success,yes
single,tertiary,224.0,no,no,342.0,2.0,2.0,success,yes
single,tertiary,538.0,no,no,339.0,1.0,5.0,success,yes
married,tertiary,5397.0,no,no,671.0,3.0,0.0,unknown,yes
single,secondary,1957.0,no,no,1207.0,4.0,1.0,failure,yes
married,secondary,774.0,no,no,482.0,1.0,2.0,success,yes
married,tertiary,1167.0,yes,yes,213.0,6.0,8.0,failure,yes
divorced,tertiary,2611.0,yes,no,300.0,1.0,3.0,failure,yes
single,secondary,3145.0,no,no,374.0,1.0,2.0,success,yes
single,secondary,825.0,no,no,472.0,2.0,0.0,unknown,yes
married,tertiary,122.0,no,no,266.0,2.0,3.0,unknown,yes
single,tertiary,334.0,yes,no,614.0,3.0,9.0,success,yes
single,tertiary,623.0,no,no,297.0,4.0,4.0,unknown,yes
divorced,primary,976.0,no,no,345.0,1.0,3.0,unknown,yes
single,tertiary,393.0,no,no,325.0,1.0,1.0,success,yes
single,secondary,293.0,no,no,452.0,1.0,0.0,unknown,yes
divorced,primary,476.0,no,no,363.0,1.0,0.0,unknown,yes
married,unknown,2724.0,no,no,359.0,2.0,1.0,success,yes
married,primary,2391.0,no,no,737.0,6.0,10.0,unknown,yes
married,secondary,11.0,no,no,265.0,1.0,2.0,failure,yes
single,secondary,54.0,yes,no,401.0,1.0,0.0,unknown,yes
married,primary,3109.0,no,no,295.0,1.0,4.0,success,yes
married,secondary,3126.0,yes,no,222.0,1.0,7.0,failure,yes
single,secondary,488.0,no,no,205.0,1.0,3.0,success,yes
married,secondary,978.0,no,no,660.0,2.0,6.0,success,yes
single,tertiary,718.0,yes,no,271.0,1.0,3.0,success,yes
single,secondary,1544.0,yes,no,263.0,1.0,2.0,failure,yes
single,tertiary,0.0,no,no,275.0,2.0,1.0,failure,yes
divorced,primary,29080.0,no,no,301.0,5.0,4.0,unknown,yes
single,tertiary,12569.0,no,no,561.0,2.0,2.0,success,yes
married,secondary,2896.0,no,no,304.0,1.0,2.0,success,yes
single,secondary,196.0,no,no,423.0,3.0,0.0,unknown,yes
single,secondary,1027.0,no,no,217.0,3.0,0.0,unknown,yes
single,secondary,3511.0,no,no,667.0,1.0,0.0,unknown,yes
divorced,tertiary,224.0,no,no,194.0,2.0,1.0,success,yes
single,secondary,198.0,no,no,128.0,2.0,0.0,unknown,yes
single,tertiary,0.0,yes,no,140.0,1.0,8.0,success,yes
single,tertiary,674.0,yes,no,267.0,1.0,0.0,unknown,yes
single,tertiary,623.0,no,no,335.0,3.0,2.0,failure,yes
divorced,tertiary,558.0,no,no,319.0,1.0,0.0,unknown,yes
married,secondary,259.0,no,no,396.0,1.0,2.0,success,yes
single,tertiary,159.0,no,no,229.0,1.0,6.0,success,yes
married,secondary,657.0,no,no,398.0,2.0,2.0,failure,yes
single,tertiary,1808.0,no,no,273.0,2.0,1.0,success,yes
divorced,unknown,392.0,no,no,276.0,2.0,0.0,unknown,yes
single,tertiary,6651.0,no,no,229.0,1.0,2.0,failure,yes
married,primary,2795.0,no,no,480.0,1.0,2.0,success,yes
single,tertiary,1414.0,yes,no,294.0,1.0,1.0,failure,yes
married,tertiary,2666.0,no,no,411.0,2.0,9.0,unknown,yes
married,secondary,668.0,no,no,250.0,1.0,1.0,success,yes
single,tertiary,502.0,no,no,968.0,1.0,5.0,failure,yes
single,secondary,1809.0,no,no,414.0,2.0,0.0,unknown,yes
single,secondary,267.0,no,no,449.0,2.0,0.0,unknown,yes
married,secondary,2473.0,no,no,967.0,3.0,0.0,unknown,yes
single,secondary,372.0,no,no,444.0,3.0,0.0,unknown,yes
single,unknown,484.0,no,no,344.0,1.0,3.0,failure,yes
married,secondary,1767.0,yes,no,483.0,4.0,7.0,success,yes
single,unknown,491.0,no,no,474.0,7.0,0.0,unknown,yes
married,unknown,558.0,no,no,464.0,1.0,6.0,failure,yes
single,secondary,337.0,no,no,23.0,1.0,0.0,unknown,yes
single,secondary,654.0,no,no,67.0,1.0,0.0,unknown,yes
married,tertiary,2427.0,no,no,210.0,3.0,7.0,unknown,yes
single,secondary,386.0,no,no,220.0,3.0,1.0,failure,yes
single,tertiary,251.0,no,no,537.0,1.0,0.0,unknown,yes
married,secondary,1044.0,no,no,567.0,1.0,3.0,success,yes
single,tertiary,2907.0,yes,no,248.0,1.0,3.0,failure,yes
divorced,secondary,828.0,no,no,305.0,1.0,0.0,unknown,yes
single,secondary,1857.0,yes,no,195.0,2.0,10.0,success,yes
single,tertiary,1962.0,no,no,363.0,1.0,1.0,failure,yes
divorced,primary,2787.0,no,no,617.0,1.0,1.0,success,yes
single,secondary,1123.0,no,no,475.0,1.0,1.0,unknown,yes
single,secondary,643.0,no,no,317.0,1.0,0.0,unknown,yes
single,unknown,62.0,no,no,311.0,1.0,2.0,success,yes
single,secondary,2007.0,no,no,272.0,3.0,2.0,success,yes
married,tertiary,3463.0,no,yes,371.0,2.0,3.0,unknown,yes
divorced,primary,482.0,no,no,413.0,1.0,3.0,success,yes
single,secondary,1298.0,no,no,603.0,1.0,0.0,unknown,yes
single,secondary,5329.0,no,no,397.0,2.0,0.0,unknown,yes
married,primary,6181.0,no,no,817.0,2.0,3.0,unknown,yes
married,primary,1255.0,no,no,247.0,1.0,3.0,success,yes
single,unknown,132.0,no,no,276.0,1.0,0.0,unknown,yes
single,tertiary,2733.0,no,no,604.0,1.0,0.0,unknown,yes
divorced,secondary,4189.0,no,no,897.0,2.0,0.0,unknown,yes
married,secondary,724.0,yes,no,287.0,2.0,1.0,failure,yes
single,secondary,205.0,no,no,87.0,3.0,2.0,unknown,yes
married,secondary,154.0,no,no,268.0,5.0,2.0,failure,yes
single,tertiary,232.0,no,no,219.0,1.0,1.0,success,yes
divorced,tertiary,979.0,yes,no,346.0,1.0,4.0,success,yes
married,secondary,5021.0,no,no,957.0,1.0,1.0,success,yes
married,secondary,2469.0,yes,no,552.0,2.0,0.0,unknown,yes
married,secondary,180.0,no,no,390.0,2.0,5.0,success,yes
single,secondary,658.0,no,no,198.0,2.0,4.0,unknown,yes
married,secondary,2918.0,no,yes,815.0,2.0,3.0,success,yes
married,secondary,588.0,no,no,574.0,1.0,3.0,success,yes
single,primary,423.0,no,no,316.0,1.0,10.0,success,yes
single,secondary,302.0,no,no,205.0,1.0,0.0,unknown,yes
divorced,tertiary,414.0,no,yes,241.0,1.0,0.0,unknown,yes
married,secondary,817.0,no,no,806.0,3.0,5.0,success,yes
married,secondary,183.0,no,no,457.0,2.0,3.0,unknown,yes
married,secondary,806.0,no,no,253.0,3.0,1.0,success,yes
married,unknown,478.0,no,no,173.0,2.0,8.0,failure,yes
divorced,tertiary,1057.0,no,no,230.0,2.0,2.0,failure,yes
married,tertiary,762.0,no,no,187.0,11.0,0.0,unknown,yes
married,tertiary,31472.0,no,no,568.0,7.0,0.0,unknown,yes
single,tertiary,1090.0,no,no,204.0,4.0,2.0,unknown,yes
married,secondary,3738.0,yes,no,178.0,2.0,8.0,failure,yes
single,secondary,1277.0,no,no,165.0,2.0,1.0,success,yes
divorced,tertiary,756.0,no,no,355.0,2.0,0.0,unknown,yes
married,secondary,1636.0,no,no,1008.0,2.0,0.0,unknown,yes
divorced,tertiary,300.0,no,no,316.0,1.0,0.0,unknown,yes
single,secondary,321.0,no,no,143.0,1.0,3.0,unknown,yes
single,secondary,1295.0,no,no,355.0,2.0,1.0,success,yes
married,tertiary,839.0,no,no,942.0,1.0,0.0,unknown,yes
single,tertiary,1974.0,no,no,355.0,1.0,3.0,success,yes
married,tertiary,2855.0,no,no,138.0,2.0,4.0,success,yes
divorced,tertiary,5475.0,no,no,321.0,4.0,0.0,unknown,yes
married,tertiary,536.0,yes,no,248.0,1.0,0.0,unknown,yes
single,secondary,1279.0,yes,no,174.0,2.0,8.0,unknown,yes
married,unknown,775.0,no,no,860.0,2.0,7.0,success,yes
married,tertiary,203.0,no,no,608.0,3.0,2.0,success,yes
single,tertiary,146.0,no,no,351.0,3.0,0.0,unknown,yes
married,tertiary,4124.0,yes,no,350.0,2.0,7.0,unknown,yes
married,secondary,14968.0,no,no,1360.0,4.0,0.0,unknown,yes
divorced,secondary,1451.0,yes,no,192.0,4.0,17.0,unknown,yes
single,tertiary,3026.0,no,no,251.0,1.0,1.0,failure,yes
single,tertiary,431.0,no,no,196.0,1.0,5.0,failure,yes
single,tertiary,985.0,yes,no,396.0,2.0,0.0,unknown,yes
married,primary,243.0,no,no,275.0,1.0,2.0,success,yes
married,secondary,1707.0,yes,no,546.0,2.0,3.0,failure,yes
married,unknown,5511.0,no,no,414.0,2.0,1.0,success,yes
divorced,secondary,8.0,no,no,423.0,4.0,0.0,unknown,yes
married,tertiary,10861.0,no,no,336.0,2.0,3.0,success,yes
single,tertiary,373.0,no,yes,267.0,1.0,4.0,failure,yes
single,tertiary,1807.0,no,no,606.0,1.0,0.0,unknown,yes
married,secondary,2776.0,yes,no,287.0,2.0,1.0,success,yes
married,secondary,1058.0,no,no,218.0,2.0,3.0,success,yes
married,secondary,0.0,no,no,496.0,2.0,11.0,success,yes
divorced,primary,1381.0,no,no,844.0,5.0,4.0,failure,yes
single,secondary,204.0,no,no,471.0,2.0,0.0,unknown,yes
single,tertiary,311.0,no,no,462.0,1.0,4.0,success,yes
married,primary,306.0,no,no,388.0,3.0,1.0,success,yes
married,tertiary,752.0,no,no,211.0,5.0,4.0,unknown,yes
married,secondary,1574.0,no,no,301.0,3.0,0.0,unknown,yes
married,tertiary,1181.0,no,no,169.0,2.0,2.0,success,yes
single,tertiary,1761.0,yes,no,332.0,3.0,3.0,failure,yes
married,unknown,4629.0,yes,no,349.0,3.0,2.0,success,yes
single,tertiary,154.0,no,no,200.0,4.0,2.0,failure,yes
married,secondary,4112.0,no,no,426.0,1.0,3.0,success,yes
married,secondary,11650.0,yes,no,268.0,1.0,0.0,unknown,yes
married,tertiary,6138.0,no,no,519.0,2.0,9.0,failure,yes
married,unknown,264.0,no,no,270.0,1.0,1.0,success,yes
single,tertiary,2144.0,no,no,417.0,1.0,4.0,success,yes
married,tertiary,482.0,no,no,478.0,1.0,1.0,failure,yes
married,tertiary,0.0,no,no,292.0,1.0,2.0,success,yes
single,tertiary,4831.0,no,no,852.0,3.0,11.0,success,yes
married,primary,12067.0,no,no,367.0,2.0,2.0,success,yes
single,secondary,1227.0,no,no,1005.0,5.0,10.0,success,yes
single,unknown,1232.0,no,no,283.0,1.0,2.0,unknown,yes
single,tertiary,275.0,no,no,196.0,2.0,23.0,unknown,yes
married,secondary,369.0,no,no,868.0,3.0,4.0,failure,yes
married,unknown,240.0,yes,no,108.0,3.0,1.0,success,yes
single,secondary,2398.0,yes,no,317.0,1.0,2.0,failure,yes
single,tertiary,62.0,yes,no,428.0,2.0,8.0,success,yes
single,secondary,1377.0,yes,no,248.0,1.0,2.0,success,yes
single,tertiary,163.0,no,no,249.0,1.0,0.0,unknown,yes
married,tertiary,1199.0,no,no,482.0,1.0,0.0,unknown,yes
married,secondary,569.0,no,no,187.0,2.0,6.0,success,yes
married,secondary,0.0,yes,no,261.0,1.0,2.0,failure,yes
married,secondary,1989.0,no,no,279.0,4.0,4.0,success,yes
single,primary,46.0,no,no,113.0,2.0,1.0,failure,yes
married,tertiary,372.0,yes,no,654.0,2.0,0.0,unknown,yes
married,tertiary,2812.0,no,no,392.0,4.0,3.0,success,yes
married,primary,2952.0,no,no,417.0,2.0,1.0,unknown,yes
married,secondary,569.0,no,no,288.0,1.0,8.0,success,yes
married,tertiary,2812.0,no,no,651.0,1.0,7.0,success,yes
married,tertiary,1199.0,no,no,178.0,1.0,1.0,success,yes
married,secondary,3904.0,no,no,250.0,2.0,2.0,success,yes
married,secondary,156.0,no,no,291.0,1.0,0.0,unknown,yes
married,secondary,205.0,no,no,180.0,1.0,3.0,success,yes
married,secondary,1625.0,no,no,198.0,1.0,2.0,success,yes
single,tertiary,415.0,no,no,462.0,1.0,4.0,success,yes
married,tertiary,1812.0,no,no,296.0,1.0,4.0,unknown,yes
married,secondary,180.0,no,no,561.0,1.0,3.0,failure,yes
single,primary,46.0,no,no,118.0,1.0,3.0,success,yes
married,secondary,4017.0,no,no,470.0,1.0,3.0,success,yes
single,tertiary,437.0,no,no,504.0,1.0,1.0,success,yes
married,secondary,318.0,no,no,274.0,1.0,6.0,success,yes
single,tertiary,1646.0,yes,no,172.0,3.0,8.0,success,yes
divorced,secondary,470.0,no,no,480.0,3.0,0.0,unknown,yes
married,tertiary,3591.0,yes,no,306.0,2.0,2.0,unknown,yes
divorced,tertiary,2037.0,no,no,318.0,1.0,6.0,failure,yes
single,secondary,2979.0,no,no,326.0,2.0,1.0,failure,yes
married,tertiary,1092.0,no,no,736.0,1.0,0.0,unknown,yes
